ID,GSM3100217,GSM3100218,GSM3100219,GSM3100220,GSM3100221,GSM3100222,GSM3100223,GSM3100224,GSM3100225,GSM3100226,GSM3100227,GSM3100228,GSM3100229,GSM3100230
ITPK1,0.01587096,-0.01453287,0.006949802,-0.09425695,-0.009400856,0.05255107,0.1010808,0.02455115,0.09863726,0.06931873,0.03109342,0.0342441,-0.09005185,-0.07227126
GLP2R,0.06067638,0.009990632,0.06950858,0.1601098,0.06021874,0.02684438,0.03200921,0.004372021,-0.1177537,-0.09903444,0.0186314,0.04166808,0.08402547,0.0687019
PRDM5,0.003752273,-0.006894457,0.006951488,-0.03454917,-0.01063877,0.04369253,0.008821982,0.06446638,0.034987,0.03673871,0.0232054,0.0152395,0.000448989,0.005416533
FLRT2,0.073515,0.05765329,0.06952805,-0.07645392,0.07765632,0.03509602,0.07439626,0.041805,0.05677197,0.05457858,-0.003954981,0.04106097,0.04284342,0.04888725
HSPA12B,0.1124835,0.1051553,0.06956162,0.1759038,0.1271468,6.27E-05,0.03237412,0.03904984,0.0222343,0.04526619,0.05277935,0.09976952,0.1132739,0.1541506
CORIN,0.01694121,0.01752453,0.06957184,0.02881861,0.02412543,-0.01947404,-0.003438032,0.02811987,-0.01583672,0.03281794,0.009304617,0.05106668,0.03482623,0.03729667
RPP40,0.003559503,0.00750136,0.06962222,0.02075919,-0.04812963,-0.02296042,-0.05415053,-0.03746621,-0.01307741,-0.02541455,-0.03575823,0.05785387,0.0807173,0.05964777
THAP10,0.08229705,0.05085747,0.06966748,0.07942458,0.01520674,0.006147404,0.004491623,0.03815959,0.02921353,0.02654524,0.03329223,0.01058675,0.0939875,0.03132979
CCT2,0.01737846,0.03596827,0.06968406,0.1149374,0.008948899,0.04544335,0.05483254,0.07056402,0.06634241,0.0626067,-0.01651772,0.04170177,0.07510257,0.06338667
TMEM65,0.02450614,0.1519418,0.06969772,0.07508856,0.05687769,-0.04263341,-0.05192779,0.02264326,-0.02491129,-0.09785352,-0.03360697,-0.00741812,0.131864,0.1093818
SS18,0.04946471,0.01603577,0.0697287,0.009075988,0.03094018,-0.04483229,0.007142632,-0.05927354,-0.05875662,-0.07686942,-0.01593478,-0.03298022,-0.01374902,0.01219625
OSMR,0.03766646,0.03443181,0.006976188,-0.01162391,0.03523422,0.03195586,0.03374087,-0.01530225,0.05565664,0.01077489,0.03395161,0.09064386,-0.03552993,0.05803052
ZNF492,0.009993433,0.05742797,0.0697692,0.06209491,0.000191986,-0.02443271,0.03736664,0.02322392,0.02138695,0.05951951,0.07515004,0.0604592,0.05555343,0.1377711
AKAP3,0.04542306,0.03294359,0.06977569,0.06630255,0.03862092,-0.05120518,-0.09063216,-0.000163037,-0.05138856,-0.03917006,-0.05466282,0.07258911,0.124515,0.07242873
ZNF347,0.03163859,0.07250717,0.06979069,0.03425858,0.03836129,0.01017654,0.000895594,0.03231807,0.02523095,0.01297514,0.01353409,0.08374213,0.1003346,0.1226812
GDF7,0.09663593,0.1072433,0.06979921,-0.00975512,0.07570988,0.09124642,0.06800701,0.1142119,0.1055741,0.1262741,0.06286455,0.08161601,0.07311444,0.05360274
ALDH3A1,-0.001220939,0.0386992,0.06981075,0.05090372,0.06112798,0.0982653,0.02735498,0.0517009,0.007436372,-0.05328382,0.0021083,0.13199,0.09877024,0.1076955
NCRNA00051,0.1050059,0.1689661,0.06982736,0.1267286,0.09054495,0.07337235,0.09332281,0.09862289,0.1240194,0.08394913,0.002455787,0.1712768,0.1089313,0.1439252
IQCH,-0.03363512,-0.03556187,0.006982765,-0.05138862,0.009680331,-0.05354987,-0.05292403,-0.062187,-0.0520806,-0.03953699,-0.02298643,0.04320632,0.05710049,0.04620995
MAN2A1,0.0867135,0.04762516,0.06983693,0.1014454,0.05340309,0.05653391,0.0680039,0.05939586,0.03352017,0.0879898,0.07743402,0.1055333,0.0125061,0.1235504
ATP5F1,0.1011347,0.0512579,0.06990492,0.06662738,0.1375188,-0.01926378,-0.06776152,0.01284765,-0.02512831,-0.02448235,0.01009318,0.01862585,0.2252962,0.1711576
TLE2,0.1352681,0.1020412,0.06992602,0.03484944,0.1090077,0.1440644,0.133762,0.06674678,0.1092099,0.121139,0.03730872,0.109877,0.04815916,0.08938797
CST9L,0.03129585,0.0513998,0.07006909,0.110162,0.08080933,-0.009616328,0.000945534,0.01027284,0.008922833,0.0448284,0.1084299,0.03574511,0.1033029,0.09817678
C21orf125,0.01044482,0.01312903,0.007007528,0.001168999,-0.006205712,0.0414851,0.09323513,0.007891907,0.06627793,0.03430802,-0.08932914,0.05494066,-0.008768141,-0.06834181
SCEL,0.07676557,0.04357999,0.07013109,0.000248374,0.09717252,0.02932163,-0.1278304,0.01270835,-0.1111233,-0.1354884,-0.05539663,0.002022509,0.09230746,0.134388
SLC5A12,-0.01619877,0.04921416,0.07014,0.1192969,0.04452572,0.02544978,-0.002487225,-0.02261708,-0.01461082,0.07890111,0.08748174,0.04495249,0.1208529,0.1073318
ENPEP,0.08609931,0.0537898,0.07014016,0.07904761,0.09418264,0.000954368,-0.0376271,0.002913642,0.01434364,0.03832613,0.001158084,0.001956354,0.1093031,0.09067449
CBFA2T3,0.06407375,0.04995324,0.07017985,0.07241121,0.06604846,0.04509009,0.08445533,0.01300666,0.04972997,-0.06546528,0.02861404,0.01431766,0.09675437,0.05400454
MRPL46,0.05082725,0.06929921,0.07018154,0.0428977,0.07535781,0.03502437,0.02864153,0.05864085,0.04956515,0.03796226,0.04539643,0.1133294,0.07190357,0.07111242
DSG3,-0.01947134,0.0215404,0.07020643,0.06035719,0.06733004,-0.03087359,-0.007794627,-0.09163481,-0.07002758,0.00871402,0.1346792,-0.05163457,0.1083751,0.1493239
EMID2,0.008036576,0.00042035,0.07028142,0.06005706,-0.001307722,0.1829939,0.1844088,0.1917061,0.165994,0.2051066,0.04562178,0.1635258,0.03824267,0.1227945
SMARCAD1,0.05594867,0.01856138,0.07033932,0.04180929,0.0383856,0.04611013,0.05987795,0.02814328,0.02165789,0.03375796,0.009995105,0.0344379,0.03498986,0.01404387
RAD51C,0.05082442,0.04007908,0.07036597,0.137249,0.05873333,0.01005164,0.009435575,-0.02020125,0.002210041,0.00156613,0.04919053,0.04668281,0.05358891,0.140696
UEVLD,0.105374,0.05039411,0.07037906,0.1368176,0.06864105,-0.008659221,0.002465047,0.03371509,-0.02414134,0.02602602,0.058528,0.07890442,0.2147174,0.1182143
COX4I2,0.08473594,0.08051694,0.07038295,0.1474357,0.0882595,0.06397527,0.08670167,0.006550875,0.03678048,0.04760389,0.0665307,0.0322591,0.1006139,0.07384931
GLTP,0.1130343,0.1316521,0.07053233,0.1092284,0.06803454,-0.02411653,-0.02885218,0.01047761,-0.01842883,-0.05567872,0.07715968,0.04958102,0.241521,0.125969
OTOP1,0.05649523,0.08434309,0.0705732,0.05968766,0.1470182,0.02349415,-0.01862116,0.0186736,0.004792638,0.03894849,0.1220588,0.1139708,0.1131416,0.1187646
DLG2,0.08400554,0.02625994,0.0705914,0.05934011,0.06475402,0.06227943,0.04500085,0.07216387,0.06047154,0.05669441,0.03946418,0.1166927,0.1124743,0.1081273
PGLYRP4,0.04928888,0.08883923,0.07059287,0.03662824,0.05417662,-0.03643663,-0.04670016,-0.02458573,-0.01473908,-0.000779738,0.02794324,-0.09840371,0.1242281,0.1078639
ATP2C1,0.05952145,0.02600724,0.07059437,0.1333582,0.1178378,-0.02305324,-0.02168198,0.01435966,-0.01543389,-0.03233116,0.03249294,3.72E-05,0.1086957,0.1364897
DSCR6,0.009375219,-0.009589092,0.007062496,0.008878619,-0.01472874,-0.01888218,-0.009574373,-0.004620431,0.001212259,-0.02722647,-0.03841998,0.002313266,0.03881179,0.02176079
RAB28,0.04110201,0.01942045,0.07066782,0.03121548,0.02692761,0.05797884,0.06691679,0.03800518,0.02225693,0.08594142,0.05536858,0.003174896,0.03345695,0.02783833
C3orf64,0.04849237,0.1086246,0.07069749,0.1376909,0.09690796,-0.02259339,0.0196672,0.02213765,-0.01481227,0.01417791,0.02525645,0.1064239,0.123732,0.12807
CYP46A1,0.07719162,0.06656113,0.07069821,-0.02331534,0.1057921,0.0188338,0.06721098,-0.002724554,0.01488265,0.05430262,0.09000492,0.03774853,0.06254314,0.1172787
LY6G6D,0.03563529,0.1238639,0.07070373,0.01702852,-0.03206171,-0.04925943,0.008279962,0.006599288,0.04939815,0.03735546,0.04260739,0.07770652,0.09887537,0.01840705
MRPS16,0.04368991,0.1138494,0.07070671,-0.0042212,0.04289689,0.006498585,0.0395363,-0.05238365,-0.000788193,0.04810842,0.08238441,0.05600652,0.1314861,0.1206988
NUPL1,0.02886066,-0.006366634,0.07071371,0.01260076,0.08553774,0.01618923,-0.1063212,0.0327692,0.001633572,-0.1545429,-0.02765146,0.008208752,0.03999636,0.06394831
PET112L,0.04386071,0.1166009,0.07071624,0.02814725,0.03244762,0.08127945,0.07733925,0.03989205,0.06198956,0.06978156,0.02354966,0.07762664,0.09893413,0.1099526
SLC7A9,0.01928571,0.04337472,0.0070739,-0.03147853,-0.01420063,-0.08466335,-0.06710849,-0.05410553,-0.04529675,-0.03388433,-0.07629493,0.0784513,0.06778049,0.09616742
GMEB1,0.02162563,-0.01292284,0.007076187,-0.02477653,-0.00327498,0.09075617,0.06711865,0.01636104,0.05530977,0.04815884,-0.002154721,-0.03310341,-0.03356719,0.02397679
CTNND2,0.04297867,0.08911216,0.07076594,0.09705989,0.05252738,0.03183642,0.01177308,0.01436532,0.008844521,0.01695081,-0.03014482,0.06929746,0.133552,0.1440374
YIPF5,0.02734863,0.002249205,0.07076734,0.1000555,0.08755755,-0.03338681,-0.0410022,-0.03704679,-0.0498905,-0.0590393,0.02324143,0.004535284,0.1573407,0.1987059
GPRC5D,0.07827065,0.09693797,0.07076996,0.1176644,0.09966138,0.06156572,0.08308263,0.06467598,0.07777395,0.05322961,0.01609453,0.0944361,0.1008231,0.04576951
SIPA1L3,0.1380925,0.1275114,0.07080534,0.05293992,0.1601463,0.01395745,0.08731172,0.001699983,0.006595806,0.09345113,0.1810199,0.03659657,0.113656,0.1703696
NPHP3,0.09891665,0.05226369,0.07081996,0.1209856,0.04017168,0.04853894,0.03941198,0.03184264,-0.006466629,0.04261264,0.09690305,0.01904783,0.07172255,0.09226144
RSPO2,0.09440212,0.1744708,0.07083861,0.1433812,0.08806003,0.06162647,0.03910606,0.01642758,0.0149523,0.01524438,0.06527831,0.09663687,0.1290338,0.1681657
MASP1,0.03735628,0.04612219,0.07088521,0.09568809,0.03848656,0.08699884,0.02764219,0.109784,0.09085193,0.04136798,-0.001926889,0.1103825,0.03763895,0.08553153
LRRC6,0.09091189,0.1325457,0.07103808,0.1541784,0.05831164,0.04978989,0.02628603,0.06909252,0.05878345,0.05677079,0.08075094,0.1689685,0.08638576,0.1116825
LUZP6,-0.01376115,-0.06031677,0.07104748,0.07151648,-0.01106582,0.1756136,0.1242089,0.1440643,0.1305175,0.1110473,0.02267299,0.1102679,0.007138766,0.06938095
CDH12,0.05629962,0.1212879,0.07107961,0.1371545,0.05942156,0.05734641,0.07084277,0.04690651,0.07416512,0.1051249,0.0371888,0.002607656,0.04434829,0.03401044
PLEK2,0.03785887,0.05939778,0.07113378,-0.03034593,0.05348271,0.02562325,0.03117149,-0.02115874,-0.002641526,0.02083803,-0.008340976,0.05634381,0.04513384,0.1012532
ZNF605,0.0916519,0.098369,0.07116798,0.1342746,0.0767668,-0.0375266,0.03738247,-0.04079592,-0.004572726,0.02802736,0.0332758,0.1193197,0.1900358,0.1624838
GTF2H3,0.002727849,-0.02549261,0.007120102,0.06536255,-0.01753084,-0.03101277,0.001575642,0.008355872,-0.00656509,-0.04045345,-0.04870108,-0.0160784,-0.0114,-0.0303455
STATH,0.06158739,0.02677017,0.07122164,0.04648532,0.07586694,0.05076993,0.03978072,0.04120726,0.00623475,0.02982477,0.01981697,0.007205531,0.0419693,0.02585414
MAT2B,0.0323658,0.1200772,0.0712309,0.11596,0.09464564,0.006802512,-0.003434716,-0.04242435,-0.03357111,0.05204024,0.03031962,0.02610708,0.06789159,0.0627068
MYO6,0.06357596,0.03212805,0.00712476,0.04453096,0.01713869,0.05283911,0.06903443,0.05361272,0.08670277,0.07790692,-0.004291185,0.03498269,-0.02151394,-0.04351295
SLC30A10,0.05781723,0.0247649,0.07125164,0.05597052,0.01820016,0.04763863,0.03713014,-0.02465473,0.01111835,0.06958851,0.05178564,-0.008889269,0.0391069,-0.02830139
ZC3H15,0.04580514,0.06886421,0.0712535,0.05308444,0.08677185,0.01534095,-0.006836159,0.01164905,-0.003755449,-0.001608555,0.05373051,-0.005567022,0.1092333,0.05544034
TMPRSS11F,0.009607492,0.03914354,0.07126407,0.009400379,0.009377528,-0.000649375,-0.0384696,-0.0248047,-0.04428721,0.002132207,-0.01318572,0.004688244,0.07221243,0.02098928
CYP17A1,0.04010738,-0.01255004,0.007133146,0.03889669,0.0499517,0.04308687,-0.003415268,0.01367352,-0.005253376,0.04356163,-0.0131245,-0.03696763,-0.03664503,-0.01976919
RBMS2,0.02753649,0.004232001,0.0071402,0.09551464,0.01258725,-5.26E-05,0.04061105,-0.01117214,-0.007891985,-0.00949176,0.004836877,0.005273926,0.02172733,0.04323907
ABL1,0.04672226,0.02431554,0.07140467,0.0378549,-0.003553557,-0.1227704,-0.06313275,-0.1563366,-0.1049651,-0.03240943,0.02214496,-0.04029515,-0.007486138,-0.06036139
KIAA0494,0.01292312,0.07458077,0.07142557,0.07517639,-0.03473714,-0.01569847,-0.03031725,-0.004003372,0.009070427,0.06717669,0.09647265,-0.00875556,-0.01436866,0.008626042
RTN4RL1,0.09588483,0.0310896,0.07149156,0.1341222,0.06218128,0.07391822,0.1093108,0.07900168,-0.01058422,-0.04428803,-0.05852419,0.08104401,0.08215815,0.03608301
TCOF1,-0.06432843,0.03710252,0.07150235,-0.01005239,-0.04114806,-0.03772114,-0.01722731,0.02945645,-0.000426257,0.01646483,-0.01292478,0.05868375,0.06461484,0.004005064
SLC27A6,0.07265699,0.07900962,0.07151944,0.1392904,0.07762511,0.064869,0.05400613,0.06346623,0.05966874,0.05294265,0.03462871,0.1282996,0.09694051,0.1346768
PCYOX1,-0.01384113,-0.06793298,0.00715367,-0.03563671,-0.1387391,-0.008263292,-0.09311691,0.006445293,-0.06509455,-0.09328703,-0.1179139,-0.07476602,0.05664876,0.06219952
LRRC7,0.02930205,0.0287821,0.07153895,0.00281511,0.008651724,0.03262137,0.000760262,0.02112162,-0.01149623,-0.02076907,0.009340991,-0.02252379,0.06922427,0.06886157
SLC26A5,-0.007842809,-0.06168847,0.07157656,0.03346092,-0.02414978,0.1872971,0.1563451,0.1592785,0.1256409,0.2107794,0.111759,0.05642335,0.03401444,0.07372651
IARS2,0.07792171,0.02583904,0.07162312,0.06086586,0.06268116,0.06487994,0.08741751,0.04887388,0.05421536,0.05879438,0.05547594,0.03828657,0.05377408,0.1289504
DLX4,0.1123225,0.06006931,0.07162465,0.1269191,0.06225863,0.1269052,0.1306193,0.07612928,0.1312565,0.1243796,0.09451807,0.072694,0.06258626,0.08212336
C2orf49,0.06088416,0.06778627,0.07166799,0.05678704,0.0717998,0.01964162,0.0202491,-0.02028493,0.003190174,0.01326468,0.05765437,-0.03377917,0.08714829,0.1003843
POPDC2,0.008134688,0.03217705,0.007167094,0.05915387,0.03682581,0.03533734,-0.006913781,0.07332575,0.03754734,0.01796682,-0.06156143,0.05502167,0.02929476,0.05694764
TENC1,0.04476781,0.0240099,0.007169245,0.06164225,0.02532196,0.0316951,0.0662534,0.03396908,0.05733388,0.01138279,-0.008089372,0.05410842,0.06885195,0.01524978
C20orf27,0.08772701,0.09074589,0.07172644,0.1698152,0.1001527,0.06882222,0.05991965,0.04818855,0.05987751,0.04476329,0.05476869,0.06875453,0.1622372,0.1143138
KIAA1715,0.09169221,-0.01887564,0.07176746,0.0201514,0.05242973,-0.08504367,-0.08632118,-0.04565732,-0.07527574,-0.08096618,-0.008400479,-0.05908719,0.1003457,0.1081166
MAP4K3,0.02160901,-0.01301967,0.07177156,0.04581885,0.02557209,0.03409787,-0.01105435,-0.003738495,-0.01470712,0.02260985,0.08446421,-0.01503629,-0.016941,0.07668731
C5orf37,0.02144539,0.01195945,0.007177377,0.08410857,0.05612678,-0.01915957,-0.02350624,-0.02350604,-0.0102165,-0.07157047,-0.04042731,0.002282052,0.06029401,0.06051561
EGR2,0.08827361,0.07482852,0.0717896,0.05470415,0.01981982,0.01673505,0.0410169,-0.009143382,-0.01692431,0.04821762,0.06683501,0.0261073,0.04850316,0.04191791
PLBD1,-0.002614302,-0.02070479,0.07180208,0.04058111,0.05942094,-0.07652736,-0.05381423,-0.06279504,-0.1286575,-0.04389515,0.02483948,-0.1115601,0.05721209,0.157136
IGDCC3,0.009073135,0.02297216,0.07180519,0.01885196,0.07272974,0.04762316,0.05219929,0.05524528,0.04148491,0.0228888,0.01492452,0.08719562,0.08380976,0.08038833
RASGRP2,0.05180555,0.02235156,0.07180751,0.04388093,0.0812326,-0.006697535,0.01134773,-0.01655973,-0.02886225,-0.01893684,0.04888303,0.03573187,0.07640441,0.1084747
CAMKK1,0.04812968,0.05822503,0.07182068,0.1136878,0.08934062,0.02864301,0.01333529,-0.01056409,-0.1155442,-0.09684149,0.03878347,0.07694411,0.09655411,0.09734553
ELOVL1,0.01355689,0.005043724,0.07183904,0.0577419,0.02006101,0.1140086,0.1150619,0.07579748,0.1068954,0.124708,0.003758896,0.07722305,0.02084073,0.03007149
ISL1,0.09119627,0.08686133,0.07188279,0.05307866,0.06360485,0.09121204,0.08293968,0.02149877,0.1014321,0.09424679,0.02976113,0.1261691,0.0213837,0.01129943
HIC2,0.01591475,0.01345759,0.007192585,0.04924766,-0.01210461,0.0859627,0.0558707,0.05006973,0.08105948,0.05644314,-0.01007068,0.006163577,-0.008101377,-0.00858399
GRID2,0.08007974,0.03308942,0.07197454,0.07116725,0.093721,0.02861516,0.04952948,0.00272872,0.04521054,0.04541528,0.0842296,0.06893265,0.1512099,0.1115068
AMIGO2,-0.04035973,-0.007326818,0.007197679,0.1030994,0.05558247,-0.03255074,-0.016742,0.01138974,-0.0136679,0.009516358,-0.02642818,0.01664323,0.07742876,0.08409885
C1orf129,-0.0179983,0.054659,0.0719779,0.000542424,0.03873908,0.01808222,-0.02997952,0.04775166,0.007805314,0.02709034,0.02746303,0.05351676,0.1325793,0.1263459
FAM19A4,0.02659747,0.01535934,0.007198374,0.06885164,0.006325105,0.07814345,0.08696646,0.08378168,0.06432366,0.08917314,0.02052579,0.02260872,-0.02725351,0.001955359
PCOLCE2,0.1155627,0.09044468,0.07198907,0.1222506,0.06172844,0.07329017,0.06123834,0.02585349,0.02173417,0.0820656,0.1178981,0.04777958,0.03397191,0.05854458
KREMEN2,0.07110855,0.05436764,0.07200555,0.03169252,0.05153267,0.08463325,0.1061372,0.01981869,0.06931233,0.1014898,0.05364064,0.01724414,0.04146095,0.00528736
ZBTB37,-0.02767818,-0.03295641,0.007204592,-0.04069388,-0.004160868,0.02999376,-0.00441713,0.05012363,0.02185858,0.005610153,-0.06388626,-0.008756968,-0.04840933,-0.03800624
LAMA1,0.06091842,0.04682311,0.07208226,0.1216676,0.0781718,0.0499153,0.04627996,0.05848146,0.0508362,0.007490848,0.05714992,0.09488908,0.1405345,0.09633369
ERBB2,0.08773741,0.1039825,0.07209659,0.165584,0.09498457,0.09674678,0.07534817,0.05971444,0.04937006,0.03326705,0.07354881,0.1810715,0.08712545,0.09640707
ITM2B,0.16188,0.07341242,0.07209678,0.09184963,0.09546468,0.1171526,-0.0158775,0.1244156,-0.01128811,0.002625223,0.03246312,0.1016106,0.1192008,0.1817779
TMEM25,0.1293394,0.1042775,0.07213485,0.04120812,0.1158977,0.234286,0.1486603,0.05147828,0.1738115,0.01992777,0.1054946,0.1806112,0.2239721,0.2061868
ADH1C,0.08688359,0.1200753,0.07213535,0.03285927,0.1140652,-0.04899371,-0.0180966,-0.007512705,-0.07612994,-0.03389569,0.075315,-0.003924999,0.1097372,0.1687073
GFM1,-0.1767279,0.1009964,0.07214639,0.06535703,-0.03853058,-0.007260145,0.0712328,0.1218025,0.03370867,-0.02787049,0.01982512,-0.1256059,-0.05574605,0.03886292
SYN3,0.09076822,0.07635387,0.07216575,0.09764053,0.03570164,0.0161697,0.005542111,0.01240531,-0.01249766,0.01873691,0.03833582,0.02518683,0.1475279,0.2229936
ZCCHC2,0.07698312,0.09896607,0.07216729,0.08126337,0.08811607,0.0253845,0.01698322,0.02505667,0.0135011,-0.02358821,0.04480596,0.07122761,0.1445036,0.09863362
PRKCI,-0.02444368,-0.05075982,0.0007217,0.04570384,-0.02927028,0.03101117,0.005194939,0.06359948,0.01537156,0.01716003,-0.03641777,0.01803393,-0.03121072,-0.03651405
SH2D1B,0.02365735,0.02009979,0.007221139,0.003368406,0.01990877,0.05789105,0.05614643,0.07563036,0.06645386,0.07023604,-0.02123744,0.02469607,-0.0143999,0.03844394
FAM13A,0.05276366,0.03249809,0.07222403,0.002345756,0.06317339,0.04786474,0.01549914,0.06371796,0.05311071,0.04595722,-0.0168312,0.105748,0.06986741,0.05491181
RCL1,0.002264563,-0.03921818,0.007224612,-0.1292247,-0.07654555,-0.2496658,-0.1126672,-0.2154447,-0.1467373,-0.1814712,-0.04758487,-0.1267511,-0.1050965,-0.2338039
FAT3,0.03933224,0.02661465,0.07227135,0.02527098,0.06222928,0.05309673,0.04449975,0.0604772,0.07235616,0.04546529,0.01835464,0.0403289,0.02328203,0.06846403
SMYD4,0.02026392,-0.01734465,0.007234873,0.1075291,0.006732837,0.03152816,0.01657356,0.04649347,-0.08607751,-0.1463179,-0.04929827,8.42E-05,0.08231002,0.05927292
EML5,-0.004040626,0.05031778,0.07236833,-0.1041798,0.07625544,-0.04253495,-0.02156329,-0.02589004,-0.0141062,-0.03509979,0.02820452,-0.03899858,0.1057659,0.08577791
PRKG1,-0.04627366,-0.01240181,0.007236935,0.01091027,0.03096564,0.0197163,-0.02026086,-0.02350682,-0.02585945,0.01326838,-0.02118185,0.005378385,-0.01074743,0.001950496
LOC284297,0.08774121,0.0802266,0.07238341,0.09790715,0.1160658,0.08552581,0.09020979,0.1250606,0.1312853,0.1053153,0.09504208,0.1868358,0.09175743,0.1602334
HMMR,-0.01600466,-0.00888993,0.07241673,0.1129583,0.08093892,-0.02757703,-0.006923238,-0.01242597,-0.00145122,0.05158401,-0.01695935,0.007588162,0.1165208,0.01653454
FRAS1,3.11E-05,0.06571719,0.0724274,-0.00702798,0.06982779,0.03250443,0.0125239,-0.003512483,0.003109933,0.0210058,-0.01837712,0.04713313,0.05643673,0.03910236
MRPS33,-0.03338116,-0.03161918,0.07251402,0.04973656,-0.01171995,0.152865,0.09721681,0.1768673,0.1236231,0.1275365,0.008323173,0.08727565,0.0609474,0.1421687
SST,0.07304686,0.06777933,0.07252282,0.128619,0.0607248,0.05531935,0.04397466,0.03454048,0.0190016,0.06976531,0.05882009,0.0707499,0.1311907,0.07086259
FAM135B,0.05235067,0.1722379,0.07253004,0.1428218,0.07996023,0.06318068,0.06526878,0.0679345,0.07057041,0.0726971,0.05270293,0.113471,0.1167692,0.1003182
RRP15,0.05408822,0.06883994,0.0725508,0.07648633,0.05110558,0.06833704,0.03923888,0.01623475,0.0548077,0.04225736,0.09440271,-0.0219579,0.07079996,0.06566388
HPS3,0.08236264,0.04929321,0.07255152,0.06439719,0.01101982,0.009155337,-0.001675768,-0.002101773,0.01164349,0.001264373,0.04106382,0.06952876,0.07787085,0.06455099
GAB3,0.05787812,0.03863006,0.07256566,0.08958332,0.1638186,-0.1424895,-0.06065273,-0.144337,-0.07823786,-0.06570918,0.07399023,0.01133223,0.06120436,0.08259802
LOC440173,-0.1205572,0.06735722,0.0727047,-0.05621035,-0.0825305,-0.2594853,-0.07861761,-0.1053792,-0.1011158,-0.1308251,0.04611883,-0.02039751,-0.07938904,-0.1456777
GPR137B,0.09633125,0.07618263,0.07270917,0.02090792,0.08449402,0.0230699,0.02069986,0.03830039,0.03301789,0.01419049,-0.02930416,-0.01821847,0.1261743,0.1009928
DFFA,-0.002752994,0.0932204,0.07270952,0.07517498,0.05649205,0.02082649,-0.04595664,-0.0281223,-0.01838535,-0.04287066,0.002133602,0.08330807,0.1095042,0.05961109
A2ML1,0.03512609,0.0130012,0.007272912,0.07299464,0.0522177,-0.07718941,-0.03554532,-0.03332197,-0.0726596,0.02313379,-0.02748661,0.02376061,0.1229391,0.05828347
LST-3TM12,0.08192022,0.03337425,0.07273816,0.149843,0.123154,0.000551594,0.02800422,0.03109819,-0.02829653,0.04081001,0.05780384,0.01602778,0.1602349,0.1203282
TJP1,0.07099409,0.05078375,0.07274533,0.04212972,0.09892607,0.04355909,0.06357458,0.05957874,0.05452559,0.04224183,0.03600017,0.08229079,0.1028846,0.1001264
GPR110,0.04809767,0.1084491,0.07278442,0.04745566,0.08286454,-0.04572927,-0.03026253,-0.02861334,-0.01510225,-0.04424049,-0.02319358,0.0224317,0.1698941,0.09209934
DLK1,0.0862111,0.08386298,0.07281695,-0.05527007,0.04138163,0.0631633,0.04363864,-0.03049738,0.04504098,0.04527896,0.0543772,0.05909799,0.09342816,0.06273761
GLS,0.02422366,-0.006832898,0.007282846,-0.01111336,0.03005645,-0.005279859,-0.008244038,-0.04613691,-0.06040918,-0.06562312,-0.01091561,-0.05476378,0.02110794,0.05046539
HPX,0.006998773,0.000757863,0.007284228,0.02820591,0.01230124,0.05828027,0.04391283,0.05935348,0.07305863,-0.002754214,-0.01585943,0.1081196,0.03276817,0.04402893
IQCA1,0.08027553,0.08669667,0.07293063,-0.002276704,0.07787119,0.03313922,0.01519947,0.004177314,0.02073505,0.02792747,0.03772418,-0.004408007,0.1141023,0.1259951
MYH4,0.05235735,0.02080026,0.07293496,0.1657354,0.07674724,0.02543385,0.02905293,0.005357665,-0.1396778,-0.1364197,0.01260096,0.07274081,0.1075669,0.08135926
OTUD6B,-0.008200407,0.05820538,0.073029,0.05782583,-0.009475601,0.03041303,0.02225365,0.06418604,0.07082192,-0.07997775,-0.03146902,0.04089087,0.04343758,0.04366429
C14orf162,0.0160164,-0.03246756,0.007304653,-0.08319873,0.003529329,0.009360939,-0.00164538,0.005242525,-0.02308551,-0.01127686,-0.04922083,0.0187407,-0.01817711,-0.000845731
OLFM4,0.01288419,0.00161887,0.0730549,-0.001062699,0.03939137,0.05841061,-0.053414,0.03433669,-0.05166391,-0.07582169,0.007023996,-0.02544959,0.02058857,0.07497434
LOC100287227,0.0806312,0.07850024,0.07307568,0.1094591,0.03997602,0.08724,0.06181567,0.02671401,0.05261976,0.07607839,0.1178743,0.1038304,0.1238322,0.06087175
NRXN1,0.06055569,0.04044626,0.07310814,0.07162434,0.1289808,-0.02050345,0.01447139,-0.01987192,-0.04933684,0.004047036,0.03794636,-0.01192337,0.1581907,0.1109118
PFKL,0.07493455,0.07753063,0.07311732,-0.02301491,0.07007848,0.07332268,0.06347151,-0.004698754,7.44E-05,0.07031815,0.09853684,0.1391262,0.1027826,0.1185958
BAZ1B,-0.1233616,-0.09189569,0.0731695,-0.03187032,-0.02627168,-0.007715104,-0.04801852,0.02056831,-0.04698419,-0.0283057,-0.00158577,-0.05407373,0.09606372,0.0991598
ZFAND3,0.03746647,0.04665753,0.07320803,0.04284832,0.04303491,0.01156456,0.009601426,0.008035937,0.000970766,0.01070068,0.01367397,0.001068478,0.04380544,0.08228325
DENND4C,-0.05087876,-0.1223071,0.07324417,-0.1522005,-0.1358787,-0.3458692,-0.315425,-0.3695574,-0.3125615,-0.5713358,-0.05866999,-0.1851246,-0.02131809,-0.1659729
